975946,"crsCode650552","semester189712"
632076,"crsCode613243","semester424077"
30497,"crsCode35271","semester533845"
377723,"crsCode58168","semester258946"
303548,"crsCode117585","semester317002"
367664,"crsCode555748","semester191599"
389800,"crsCode302848","semester328472"
342363,"crsCode854423","semester186313"
401245,"crsCode183524","semester876093"
563477,"crsCode271440","semester996202"
386594,"crsCode68666","semester264445"
338273,"crsCode561831","semester166287"
472415,"crsCode284000","semester109451"
555206,"crsCode434434","semester833176"
540647,"crsCode419591","semester284690"
827250,"crsCode184646","semester586278"
301197,"crsCode613984","semester362829"
222768,"crsCode571571","semester978800"
379906,"crsCode174327","semester993682"
632076,"crsCode689820","semester758949"
703427,"crsCode312395","semester884170"
797019,"crsCode957430","semester716673"
379027,"crsCode66499","semester689200"
513266,"crsCode147210","semester241513"
558448,"crsCode316158","semester359378"
89494,"crsCode479326","semester973620"
381728,"crsCode745524","semester324027"
785471,"crsCode158079","semester179951"
527622,"crsCode453256","semester538030"
660591,"crsCode253029","semester548420"
425262,"crsCode143437","semester130659"
335016,"crsCode969072","semester735704"
213032,"crsCode207463","semester585399"
553116,"crsCode35764","semester539077"
385321,"crsCode559068","semester917667"
352502,"crsCode383358","semester109312"
271791,"crsCode6996","semester558158"
736356,"crsCode396886","semester947094"
527218,"crsCode602295","semester981632"
334643,"crsCode22820","semester682372"
487712,"crsCode932961","semester631475"
425262,"crsCode807744","semester370668"
4303,"crsCode282538","semester975157"
303116,"crsCode988434","semester84696"
122184,"crsCode195971","semester237303"
199581,"crsCode717882","semester384581"
682526,"crsCode294777","semester140857"
990261,"crsCode404426","semester603529"
842185,"crsCode275752","semester160723"
930261,"crsCode261297","semester809774"
211366,"crsCode161940","semester174433"
604160,"crsCode311309","semester916252"
349151,"crsCode708179","semester241763"
57758,"crsCode261710","semester667385"
489061,"crsCode691207","semester103528"
570862,"crsCode186876","semester895435"
927747,"crsCode871299","semester228853"
877217,"crsCode448652","semester845767"
222768,"crsCode891022","semester651734"
83345,"crsCode984720","semester7584"
132737,"crsCode860632","semester759555"
891038,"crsCode905114","semester236342"
638606,"crsCode772340","semester98949"
743457,"crsCode220429","semester669561"
997740,"crsCode824559","semester127944"
50027,"crsCode94066","semester575919"
29487,"crsCode760793","semester106119"
791086,"crsCode428427","semester844383"
583422,"crsCode928928","semester208631"
399980,"crsCode323427","semester915926"
19348,"crsCode674778","semester327467"
676645,"crsCode316874","semester231180"
678846,"crsCode382757","semester89230"
678092,"crsCode215346","semester134551"
991644,"crsCode600082","semester118439"
2203,"crsCode531694","semester328768"
792083,"crsCode338127","semester524177"
22977,"crsCode344535","semester806738"
117573,"crsCode993466","semester250584"
111939,"crsCode702396","semester832135"
283387,"crsCode218431","semester486811"
882879,"crsCode476679","semester939436"
28654,"crsCode603308","semester755053"
242913,"crsCode546333","semester120530"
148399,"crsCode589647","semester435542"
200878,"crsCode448652","semester241721"
513825,"crsCode296893","semester517162"
379906,"crsCode745524","semester94391"
907347,"crsCode386515","semester807060"
176437,"crsCode603422","semester350929"
89941,"crsCode258874","semester545232"
844568,"crsCode656658","semester512207"
517505,"crsCode511432","semester235070"
709021,"crsCode944514","semester218422"
160587,"crsCode118835","semester215651"
990261,"crsCode939787","semester350131"
475318,"crsCode25693","semester248561"
339585,"crsCode874806","semester399655"
543304,"crsCode312168","semester145933"
874981,"crsCode778811","semester77851"
680168,"crsCode854081","semester356912"
716270,"crsCode265769","semester637645"
343858,"crsCode484691","semester605222"
258176,"crsCode939787","semester297500"
691771,"crsCode223522","semester126139"
533604,"crsCode996835","semester359495"
155431,"crsCode629469","semester15005"
970865,"crsCode694841","semester970437"
199742,"crsCode905351","semester174727"
333529,"crsCode82431","semester749724"
928104,"crsCode329900","semester744889"
983596,"crsCode812126","semester424221"
718361,"crsCode282045","semester898255"
321832,"crsCode482060","semester30533"
349151,"crsCode803643","semester792768"
169030,"crsCode845568","semester849091"
874012,"crsCode15933","semester106192"
960792,"crsCode616161","semester818781"
124649,"crsCode703405","semester970626"
789837,"crsCode19091","semester296042"
295492,"crsCode318221","semester75674"
859867,"crsCode327086","semester689134"
878520,"crsCode792014","semester69110"
966320,"crsCode873377","semester511096"
554362,"crsCode25693","semester358793"
232731,"crsCode897122","semester548321"
814179,"crsCode589647","semester459978"
907347,"crsCode955673","semester606211"
434058,"crsCode166634","semester666331"
545584,"crsCode642448","semester441290"
769413,"crsCode647838","semester529281"
734486,"crsCode114604","semester162864"
689351,"crsCode688218","semester630756"
12979,"crsCode792628","semester163349"
500003,"crsCode358193","semester421309"
900506,"crsCode668655","semester123313"
670951,"crsCode780754","semester942757"
907347,"crsCode395637","semester393945"
471077,"crsCode689404","semester824933"
169030,"crsCode693140","semester751137"
585857,"crsCode559894","semester700163"
411656,"crsCode988278","semester235519"
177247,"crsCode455154","semester201641"
154386,"crsCode619414","semester23942"
304043,"crsCode133519","semester616411"
525798,"crsCode649911","semester293207"
542811,"crsCode200971","semester344936"
104382,"crsCode761603","semester577259"
38055,"crsCode350413","semester35835"
836005,"crsCode221475","semester602753"
124649,"crsCode459190","semester783355"
320729,"crsCode618083","semester58143"
665848,"crsCode568551","semester745779"
901645,"crsCode352714","semester589499"
235857,"crsCode913458","semester266771"
69427,"crsCode937278","semester690135"
384716,"crsCode813090","semester777426"
186019,"crsCode71219","semester152403"
397460,"crsCode231898","semester226438"
682526,"crsCode270089","semester221604"
28654,"crsCode769108","semester656245"
893359,"crsCode905539","semester343282"
261946,"crsCode750997","semester459568"
970865,"crsCode66768","semester166618"
286896,"crsCode368357","semester31169"
543304,"crsCode622110","semester389259"
903488,"crsCode278976","semester667900"
367862,"crsCode155285","semester519302"
903914,"crsCode952360","semester300153"
726499,"crsCode54289","semester296039"
541395,"crsCode758240","semester313034"
165975,"crsCode694724","semester152209"
310137,"crsCode399153","semester771507"
141407,"crsCode261297","semester582551"
410506,"crsCode98687","semester553203"
374106,"crsCode79446","semester697598"
143262,"crsCode53912","semester286060"
890876,"crsCode753696","semester405373"
571193,"crsCode384846","semester798961"
287713,"crsCode611995","semester482885"
306680,"crsCode245552","semester250756"
876047,"crsCode327436","semester638848"
250744,"crsCode206133","semester610018"
976544,"crsCode688477","semester256595"
943673,"crsCode448399","semester158796"
171816,"crsCode328802","semester58450"
336694,"crsCode629526","semester355699"
21393,"crsCode921356","semester284520"
215706,"crsCode294777","semester783235"
692144,"crsCode306561","semester928039"
433630,"crsCode217345","semester310818"
342241,"crsCode203353","semester492307"
242913,"crsCode586775","semester769512"
420854,"crsCode278976","semester941373"
416042,"crsCode883554","semester362533"
149011,"crsCode923130","semester287572"
341946,"crsCode257989","semester290098"
903488,"crsCode761603","semester417674"
554341,"crsCode709023","semester88751"
128489,"crsCode696270","semester394135"
359546,"crsCode499902","semester162466"
585617,"crsCode38361","semester330895"
604058,"crsCode320465","semester682265"
542811,"crsCode619839","semester956113"
66043,"crsCode796889","semester968321"
117573,"crsCode383975","semester13375"
736927,"crsCode288994","semester973477"
786255,"crsCode206528","semester518914"
149011,"crsCode854423","semester995886"
56706,"crsCode197482","semester767700"
622298,"crsCode887170","semester485413"
56706,"crsCode902388","semester428239"
765484,"crsCode605764","semester456791"
736927,"crsCode483413","semester207734"
692144,"crsCode684527","semester946115"
997136,"crsCode802504","semester72257"
893359,"crsCode176111","semester9745"
965234,"crsCode567991","semester223313"
208440,"crsCode783452","semester185251"
553401,"crsCode88411","semester856102"
276592,"crsCode228362","semester921034"
797019,"crsCode603209","semester72378"
523106,"crsCode605764","semester619116"
714889,"crsCode242826","semester117003"
696064,"crsCode43388","semester846115"
60848,"crsCode308880","semester716998"
688177,"crsCode314117","semester162476"
402093,"crsCode541212","semester450204"
177247,"crsCode327312","semester689890"
569551,"crsCode277940","semester65775"
947934,"crsCode634866","semester161761"
475318,"crsCode379463","semester730657"
192495,"crsCode505445","semester938061"
580793,"crsCode371187","semester306796"
579246,"crsCode149594","semester962268"
135445,"crsCode780754","semester98781"
950672,"crsCode195303","semester942747"
734439,"crsCode757024","semester432596"
135482,"crsCode101065","semester715081"
704423,"crsCode985090","semester911053"
603040,"crsCode275013","semester105804"
638321,"crsCode973140","semester423670"
865417,"crsCode649756","semester374674"
34265,"crsCode678951","semester444739"
205180,"crsCode636978","semester98272"
33085,"crsCode983021","semester438401"
163880,"crsCode662517","semester922794"
399980,"crsCode969832","semester939302"
504541,"crsCode481870","semester249133"
553116,"crsCode7987","semester594835"
367664,"crsCode694419","semester731502"
60987,"crsCode448531","semester367055"
545237,"crsCode44231","semester754002"
811535,"crsCode789569","semester259496"
176437,"crsCode595269","semester824878"
340849,"crsCode399153","semester228105"
356719,"crsCode535281","semester28687"
258176,"crsCode701954","semester487913"
890716,"crsCode584963","semester450961"
947934,"crsCode836004","semester276972"
400393,"crsCode697058","semester119039"
59670,"crsCode532283","semester16278"
948866,"crsCode379039","semester399839"
747929,"crsCode998476","semester299871"
705269,"crsCode965854","semester413925"
117573,"crsCode164843","semester812250"
986456,"crsCode744906","semester531361"
684060,"crsCode158079","semester300209"
489061,"crsCode984720","semester929963"
935602,"crsCode264770","semester986034"
338273,"crsCode344535","semester56748"
782579,"crsCode221475","semester447580"
935602,"crsCode852631","semester753779"
823025,"crsCode935021","semester863297"
341800,"crsCode499290","semester991363"
68107,"crsCode587014","semester593182"
954676,"crsCode68666","semester651532"
100819,"crsCode758240","semester168699"
732528,"crsCode908746","semester936483"
304043,"crsCode267147","semester40317"
73526,"crsCode343453","semester617868"
646055,"crsCode229928","semester6836"
973841,"crsCode115759","semester599904"
410506,"crsCode111990","semester513693"
900979,"crsCode43048","semester72326"
109749,"crsCode698551","semester211532"
603040,"crsCode11800","semester429365"
518459,"crsCode859544","semester403271"
713777,"crsCode940272","semester35931"
838116,"crsCode115131","semester922242"
133639,"crsCode622686","semester708065"
360637,"crsCode541792","semester335937"
555206,"crsCode811408","semester909812"
665579,"crsCode754352","semester599579"
893035,"crsCode191171","semester262837"
379027,"crsCode617886","semester756430"
702348,"crsCode438249","semester1239"
997740,"crsCode375703","semester390069"
629209,"crsCode321808","semester193652"
873040,"crsCode253233","semester764169"
305147,"crsCode208592","semester543135"
339028,"crsCode175275","semester208372"
537190,"crsCode228362","semester37338"
616955,"crsCode243101","semester508266"
130997,"crsCode307587","semester202190"
615669,"crsCode436416","semester746640"
146392,"crsCode179583","semester961349"
334643,"crsCode66103","semester745053"
340849,"crsCode414256","semester443845"
965896,"crsCode261297","semester540673"
402709,"crsCode135359","semester985977"
793454,"crsCode456598","semester730242"
789024,"crsCode629469","semester131868"
427130,"crsCode862867","semester491152"
396565,"crsCode115759","semester885125"
213032,"crsCode329263","semester258510"
384722,"crsCode758133","semester64468"
254204,"crsCode775827","semester405635"
518459,"crsCode618230","semester188364"
124269,"crsCode707675","semester170308"
640717,"crsCode646802","semester986417"
494693,"crsCode118169","semester617773"
564126,"crsCode764498","semester128679"
627763,"crsCode379867","semester183832"
623082,"crsCode339809","semester10285"
169030,"crsCode47713","semester701401"
439388,"crsCode565382","semester709807"
134762,"crsCode688713","semester53673"
171545,"crsCode237669","semester543375"
314373,"crsCode402176","semester645017"
631693,"crsCode502120","semester389599"
997740,"crsCode14816","semester558049"
37196,"crsCode471462","semester980194"
456575,"crsCode216721","semester919351"
900979,"crsCode911437","semester979934"
146392,"crsCode15801","semester910196"
301197,"crsCode479007","semester445449"
418589,"crsCode942129","semester707198"
487712,"crsCode466890","semester613027"
377360,"crsCode243377","semester870138"
642950,"crsCode858496","semester837752"
691771,"crsCode540003","semester941678"
104384,"crsCode63749","semester909753"
60987,"crsCode589647","semester343538"
897538,"crsCode208592","semester748742"
199581,"crsCode79527","semester247939"
554362,"crsCode702396","semester620458"
175807,"crsCode41993","semester622364"
19553,"crsCode852818","semester963943"
59815,"crsCode937705","semester338409"
563477,"crsCode547068","semester261953"
135482,"crsCode639811","semester590650"
542811,"crsCode106732","semester449213"
638606,"crsCode454621","semester710343"
832673,"crsCode233539","semester370544"
304043,"crsCode923385","semester266539"
86917,"crsCode344273","semester421909"
975946,"crsCode761603","semester301932"
165526,"crsCode25693","semester493144"
503189,"crsCode154580","semester756524"
141736,"crsCode619414","semester886008"
840621,"crsCode933700","semester223074"
306723,"crsCode76502","semester478064"
341042,"crsCode736467","semester930997"
904218,"crsCode122369","semester129568"
50330,"crsCode784547","semester806550"
669847,"crsCode652911","semester737157"
897665,"crsCode339809","semester779253"
640564,"crsCode228362","semester526354"
104384,"crsCode780526","semester558761"
427303,"crsCode861182","semester956457"
7389,"crsCode414256","semester663474"
736356,"crsCode643925","semester875410"
476403,"crsCode367313","semester98527"
14526,"crsCode842413","semester494255"
620438,"crsCode197397","semester93704"
494693,"crsCode893660","semester49593"
941376,"crsCode736467","semester551274"
786612,"crsCode258659","semester617114"
705727,"crsCode973140","semester191236"
232731,"crsCode867508","semester175082"
907538,"crsCode821766","semester409817"
629318,"crsCode787324","semester508894"
679406,"crsCode413072","semester787173"
688177,"crsCode704754","semester463148"
703427,"crsCode179239","semester112874"
249531,"crsCode2118","semester390982"
615066,"crsCode704417","semester967863"
885330,"crsCode70334","semester422426"
684060,"crsCode275013","semester140466"
190901,"crsCode932961","semester674814"
518743,"crsCode470456","semester994068"
671482,"crsCode590311","semester205886"
282926,"crsCode587819","semester207917"
677988,"crsCode23305","semester86386"
389345,"crsCode491154","semester508416"
348032,"crsCode257989","semester956932"
620438,"crsCode716990","semester691310"
250642,"crsCode570245","semester628444"
679862,"crsCode324978","semester560425"
911596,"crsCode52243","semester630034"
755762,"crsCode359010","semester65773"
726499,"crsCode459711","semester520547"
191616,"crsCode111895","semester162241"
489061,"crsCode541792","semester804669"
186019,"crsCode149680","semester484720"
427303,"crsCode385999","semester704423"
387661,"crsCode245228","semester323328"
244178,"crsCode579655","semester37470"
339028,"crsCode74854","semester397279"
623082,"crsCode632058","semester762273"
287713,"crsCode602648","semester883138"
553401,"crsCode683166","semester972427"
105893,"crsCode632058","semester684720"
342363,"crsCode237669","semester889520"
700245,"crsCode947219","semester616001"
473344,"crsCode960650","semester495466"
59815,"crsCode875516","semester930676"
250050,"crsCode141274","semester336183"
997136,"crsCode439139","semester711928"
616955,"crsCode634866","semester185127"
228429,"crsCode811072","semester44229"
61283,"crsCode555970","semester688235"
679406,"crsCode737320","semester571612"
665579,"crsCode722119","semester905486"
594463,"crsCode25693","semester970773"
541395,"crsCode506270","semester630065"
175707,"crsCode927621","semester843008"
907347,"crsCode922484","semester241852"
399643,"crsCode619544","semester513947"
958933,"crsCode306525","semester229356"
168682,"crsCode971482","semester588621"
980459,"crsCode683831","semester17464"
545713,"crsCode907537","semester502692"
56149,"crsCode594615","semester698909"
812158,"crsCode618230","semester251043"
791665,"crsCode21701","semester65191"
827250,"crsCode115131","semester462460"
422554,"crsCode833010","semester366956"
759584,"crsCode218431","semester748375"
989826,"crsCode610703","semester983652"
679730,"crsCode312275","semester924032"
531812,"crsCode173664","semester870540"
893674,"crsCode189339","semester527698"
449293,"crsCode300488","semester548277"
434058,"crsCode60125","semester535498"
759584,"crsCode98338","semester464195"
913227,"crsCode344535","semester249931"
414302,"crsCode364550","semester172898"
903840,"crsCode490672","semester827520"
919886,"crsCode220821","semester355663"
869979,"crsCode316874","semester115754"
105081,"crsCode319320","semester470888"
705206,"crsCode999337","semester768257"
683745,"crsCode70224","semester753068"
840002,"crsCode594615","semester526209"
90912,"crsCode913089","semester880788"
533556,"crsCode649756","semester372085"
351919,"crsCode953257","semester286010"
258176,"crsCode560093","semester809455"
646400,"crsCode474477","semester791667"
900979,"crsCode64886","semester485753"
890347,"crsCode23383","semester336516"
696111,"crsCode35839","semester961820"
341800,"crsCode513536","semester638445"
498948,"crsCode944578","semester424044"
53800,"crsCode34612","semester855652"
433923,"crsCode458430","semester575380"
22977,"crsCode418855","semester123578"
355127,"crsCode159866","semester672352"
476042,"crsCode966823","semester721099"
860962,"crsCode908649","semester183817"
997740,"crsCode442752","semester841524"
636071,"crsCode699343","semester123048"
40588,"crsCode17281","semester863334"
333529,"crsCode451086","semester26032"
849349,"crsCode242544","semester633876"
96575,"crsCode221475","semester547842"
705913,"crsCode803932","semester49314"
756995,"crsCode261116","semester291390"
671482,"crsCode769108","semester952128"
831049,"crsCode386087","semester117034"
798064,"crsCode325467","semester632792"
646400,"crsCode693311","semester646408"
132737,"crsCode58891","semester396425"
843574,"crsCode649756","semester728388"
428432,"crsCode768625","semester352012"
213032,"crsCode461702","semester423422"
500432,"crsCode701800","semester805883"
472882,"crsCode473499","semester383851"
390058,"crsCode704754","semester717144"
96575,"crsCode458466","semester904715"
111809,"crsCode451306","semester325397"
152092,"crsCode223327","semester927587"
897584,"crsCode645140","semester202799"
750506,"crsCode513213","semester942034"
301197,"crsCode21867","semester518752"
669847,"crsCode592930","semester223455"
434058,"crsCode195971","semester423491"
96575,"crsCode906815","semester507023"
433630,"crsCode852807","semester899363"
986723,"crsCode861182","semester706936"
819869,"crsCode38418","semester513360"
660184,"crsCode208151","semester165392"
439388,"crsCode896891","semester806397"
695942,"crsCode610597","semester904307"
37196,"crsCode900634","semester83451"
838116,"crsCode818362","semester355992"
805694,"crsCode325564","semester17812"
814179,"crsCode180866","semester725877"
399879,"crsCode217345","semester436187"
931080,"crsCode985137","semester444183"
705913,"crsCode809565","semester242545"
890716,"crsCode324392","semester419342"
533556,"crsCode160233","semester693344"
878520,"crsCode285361","semester393744"
494175,"crsCode848538","semester209910"
566304,"crsCode852982","semester500008"
169030,"crsCode208529","semester446041"
594961,"crsCode633389","semester581200"
295492,"crsCode115759","semester274352"
949173,"crsCode559814","semester743635"
190164,"crsCode498797","semester283287"
41140,"crsCode139254","semester810190"
360637,"crsCode496070","semester965710"
888016,"crsCode833927","semester857014"
794936,"crsCode856249","semester497208"
922358,"crsCode350598","semester495084"
319927,"crsCode471462","semester408507"
618470,"crsCode911739","semester772571"
973841,"crsCode560526","semester474375"
39443,"crsCode38947","semester321362"
551153,"crsCode149776","semester811087"
701877,"crsCode458069","semester580959"
791665,"crsCode436416","semester770439"
286896,"crsCode905351","semester118123"
50312,"crsCode688751","semester312105"
420854,"crsCode639077","semester256637"
492779,"crsCode876715","semester421207"
133639,"crsCode770818","semester386629"
638606,"crsCode538725","semester187105"
27376,"crsCode702271","semester58559"
813692,"crsCode741084","semester332856"
520254,"crsCode367313","semester263825"
858571,"crsCode747627","semester272161"
34316,"crsCode806544","semester879497"
714889,"crsCode580928","semester479154"
849349,"crsCode234153","semester315004"
785471,"crsCode839417","semester691867"
678846,"crsCode690440","semester308041"
553116,"crsCode804821","semester882461"
232683,"crsCode918460","semester2289"
877217,"crsCode96027","semester22878"
616955,"crsCode933753","semester316679"
890347,"crsCode654567","semester356228"
394722,"crsCode311509","semester55733"
905378,"crsCode164960","semester270090"
965896,"crsCode304141","semester131213"
143262,"crsCode697058","semester567724"
943673,"crsCode639077","semester70758"
853032,"crsCode638632","semester786474"
647133,"crsCode384846","semester979771"
554341,"crsCode694841","semester988091"
100732,"crsCode560526","semester557463"
541395,"crsCode265864","semester93097"
381172,"crsCode383218","semester256562"
275604,"crsCode312395","semester50684"
814657,"crsCode484542","semester970003"
59815,"crsCode42387","semester820708"
602224,"crsCode568760","semester506915"
742399,"crsCode566639","semester26695"
943673,"crsCode28873","semester727349"
656622,"crsCode234583","semester316455"
705206,"crsCode168280","semester385403"
992567,"crsCode536589","semester836102"
555206,"crsCode955903","semester754089"
85041,"crsCode268657","semester85691"
784777,"crsCode141274","semester565621"
117609,"crsCode580928","semester281562"
362718,"crsCode553968","semester176778"
867399,"crsCode680123","semester948964"
836005,"crsCode670588","semester348101"
627125,"crsCode179239","semester476005"
278356,"crsCode806851","semester331872"
559509,"crsCode596477","semester978929"
377360,"crsCode206528","semester6052"
172072,"crsCode712937","semester768234"
607560,"crsCode534545","semester200252"
974114,"crsCode19182","semester968181"
742399,"crsCode200122","semester534661"
537190,"crsCode652911","semester912471"
712151,"crsCode832217","semester940026"
21393,"crsCode343292","semester994778"
736674,"crsCode445337","semester879707"
743457,"crsCode714044","semester273259"
362718,"crsCode288455","semester590108"
984611,"crsCode278976","semester732444"
250744,"crsCode31623","semester743181"
947934,"crsCode797735","semester693882"
540647,"crsCode614279","semester567174"
83345,"crsCode983379","semester401819"
800028,"crsCode872867","semester511103"
123992,"crsCode479953","semester349974"
660591,"crsCode570245","semester33442"
827250,"crsCode982335","semester282066"
589858,"crsCode824559","semester590790"
390058,"crsCode885731","semester593680"
859867,"crsCode860738","semester689306"
456575,"crsCode481700","semester56876"
474759,"crsCode757763","semester363440"
503189,"crsCode736453","semester374565"
141736,"crsCode828261","semester387060"
710026,"crsCode798611","semester447549"
903488,"crsCode396357","semester33462"
172072,"crsCode128310","semester250045"
297011,"crsCode208592","semester876566"
303617,"crsCode730331","semester390679"
124269,"crsCode647838","semester83463"
871742,"crsCode258078","semester848405"
41140,"crsCode208151","semester212255"
38055,"crsCode254039","semester689275"
727843,"crsCode733772","semester259066"
935322,"crsCode201738","semester888452"
432060,"crsCode314330","semester223591"
38055,"crsCode336580","semester213174"
808162,"crsCode238508","semester609944"
991644,"crsCode721071","semester53603"
492779,"crsCode306525","semester221019"
958534,"crsCode282538","semester545686"
584571,"crsCode294216","semester154251"
562662,"crsCode57062","semester843918"
420854,"crsCode183524","semester795904"
545021,"crsCode70334","semester686777"
769413,"crsCode715424","semester944111"
321832,"crsCode470456","semester832784"
756795,"crsCode603308","semester862666"
105893,"crsCode482836","semester703502"
582939,"crsCode911437","semester97596"
814558,"crsCode922800","semester45796"
545584,"crsCode889090","semester299232"
680448,"crsCode859667","semester212831"
840002,"crsCode298634","semester501461"
905378,"crsCode983379","semester925982"
701541,"crsCode568897","semester975608"
901645,"crsCode745524","semester407379"
611530,"crsCode842556","semester458744"
29761,"crsCode509413","semester899888"
258197,"crsCode825911","semester812177"
311659,"crsCode645140","semester231929"
344570,"crsCode773611","semester355531"
436287,"crsCode893668","semester461649"
569551,"crsCode663199","semester497818"
932404,"crsCode150659","semester428680"
135482,"crsCode629469","semester811719"
61283,"crsCode162960","semester661313"
793454,"crsCode645182","semester91942"
856549,"crsCode284010","semester145515"
104382,"crsCode605764","semester434764"
242913,"crsCode296482","semester222959"
297705,"crsCode505732","semester227345"
135619,"crsCode496070","semester522945"
283771,"crsCode861182","semester207817"
627125,"crsCode206735","semester306244"
545713,"crsCode311309","semester506043"
192495,"crsCode310032","semester645163"
21936,"crsCode88011","semester652302"
356719,"crsCode925139","semester928193"
680448,"crsCode240770","semester988199"
26118,"crsCode389776","semester395655"
56149,"crsCode730331","semester689400"
258176,"crsCode329436","semester775052"
588275,"crsCode182927","semester65208"
518006,"crsCode640294","semester138049"
342241,"crsCode177028","semester285120"
930261,"crsCode922800","semester739153"
91049,"crsCode28873","semester562512"
986456,"crsCode313199","semester853328"
377723,"crsCode296312","semester567401"
258197,"crsCode595702","semester932555"
191337,"crsCode803932","semester321997"
784777,"crsCode440058","semester754694"
965234,"crsCode993245","semester267084"
473344,"crsCode23305","semester766315"
564712,"crsCode240770","semester899561"
60848,"crsCode268768","semester553288"
922358,"crsCode851023","semester995977"
545485,"crsCode290072","semester7128"
